repo_id,full_name,stars,created_at,pushed_at,license_spdx,license_stratum,language,homepage,class_label,signal_type,has_repo_robots,repo_robots_blocks_all,repo_robots_blocks_ai_count,has_homepage_robots,homepage_robots_blocks_all,homepage_robots_blocks_ai_count,has_llms_txt,tdm_reservation_header,x_robots_noai,readme_opt_out_count,readme_opt_in_count,license_opt_out_count,license_opt_in_count
515333796,pcaversaccio/reentrancy-attacks,1617,2022-07-18T20:36:35Z,2026-06-26T11:57:22Z,AGPL-3.0,copyleft,,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
137944558,tintinweb/smart-contract-sanctuary,1591,2018-06-19T20:53:49Z,2024-06-28T00:05:40Z,,no_license,Python,https://tintinweb.github.io/smart-contract-sanctuary/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
127840663,MyEtherWallet/MyEtherWallet,1588,2018-04-03T02:40:35Z,2026-07-01T23:12:21Z,MIT,permissive,SCSS,https://www.myetherwallet.com,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
322542582,TrueFiEng/useDApp,1588,2020-12-18T09:01:59Z,2024-06-10T19:28:09Z,MIT,permissive,TypeScript,https://usedapp.io,OPT_OUT,"homepage robots.txt: blocks AI crawlers ['Amazonbot', 'Bytespider', 'CCBot']",False,False,0,True,False,5,False,False,False,0,0,0,0
499880203,Jon-Becker/heimdall-rs,1579,2022-06-04T16:32:08Z,2026-06-28T00:38:48Z,MIT,permissive,Rust,http://heimdall.rs,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
178806582,DimensionDev/Maskbook,1578,2019-04-01T07:13:57Z,2026-07-02T12:22:52Z,AGPL-3.0,copyleft,TypeScript,https://mask.io,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
658996666,paradigmxyz/cryo,1572,2023-06-27T00:11:53Z,2025-01-08T07:31:22Z,Apache-2.0,permissive,Rust,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
101194285,NethermindEth/nethermind,1571,2017-08-23T15:10:51Z,2026-07-02T14:29:44Z,GPL-3.0,copyleft,C#,https://nethermind.io/nethermind-client,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
439046535,wangschang/web3.0,1552,2021-12-16T15:54:34Z,2026-06-27T07:18:17Z,MIT,permissive,,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
400041672,frankiefab100/Blockchain-Development-Resources,1552,2021-08-26T04:39:42Z,2025-02-02T22:48:26Z,CC0-1.0,other,Markdown,https://blockchain-development-resources.netlify.app/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
111513785,manojpramesh/solidity-cheatsheet,1508,2017-11-21T07:23:10Z,2026-04-05T02:30:43Z,MIT,permissive,,https://manojpramesh.github.io/solidity-cheatsheet/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
55413578,argotorg/solc-js,1508,2016-04-04T13:32:01Z,2026-05-27T06:16:30Z,MIT,permissive,TypeScript,https://soliditylang.org,OPT_OUT,"homepage robots.txt: blocks AI crawlers ['Amazonbot', 'Bytespider', 'CCBot']",False,False,0,True,False,5,False,False,False,0,0,0,0
144327211,crytic/awesome-ethereum-security,1483,2018-08-10T19:58:33Z,2024-08-20T12:39:26Z,CC-BY-4.0,other,,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
234530887,ethersphere/bee,1481,2020-01-17T11:00:03Z,2026-07-01T13:39:00Z,BSD-3-Clause,permissive,Go,https://www.ethswarm.org,OPT_IN,llms.txt present at homepage,False,False,0,False,False,0,True,False,False,0,0,0,0
429165235,flashbots/mev-boost,1431,2021-11-17T18:55:22Z,2026-06-30T14:02:06Z,MIT,permissive,Go,https://boost.flashbots.net,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
382121439,otterscan/otterscan,1418,2021-07-01T18:22:12Z,2026-02-02T19:16:20Z,MIT,permissive,TypeScript,https://otterscan.io,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
138313497,ChainSafe/lodestar,1413,2018-06-22T14:41:47Z,2026-07-02T11:24:00Z,Apache-2.0,permissive,TypeScript,https://lodestar.chainsafe.io,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
75510908,MyCryptoHQ/MyCrypto,1408,2016-12-04T01:35:27Z,2024-01-17T14:44:48Z,MIT,permissive,TypeScript,https://mycrypto.com,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
443858541,JumpCrypto/crypto-reading-list,1397,2022-01-02T20:01:17Z,2024-08-06T13:03:03Z,,no_license,,https://jumpcrypto.com,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
130544654,ZJUBCA/roadmap,1381,2018-04-22T07:21:20Z,2025-01-09T11:04:40Z,CC-BY-SA-4.0,other,,https://zjubca.github.io/roadmap,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
438402257,dethcrypto/dethcode,1375,2021-12-14T21:15:31Z,2025-09-30T08:02:35Z,,no_license,TypeScript,https://etherscan.deth.net/address/0xa3a7b6f88361f48403514059f1f16c8e78d60eec#code,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
121810842,crytic/evm-opcodes,1358,2018-02-16T23:12:29Z,2024-08-19T01:36:24Z,Apache-2.0,permissive,,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
436957635,subsquid/squid-sdk,1333,2021-12-10T11:39:00Z,2026-07-02T02:07:31Z,Apache-2.0,permissive,TypeScript,https://sqd.dev/sdk,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
340473970,Uniswap/v3-periphery,1331,2021-02-19T19:50:11Z,2024-08-04T19:54:49Z,GPL-2.0,copyleft,TypeScript,https://uniswap.org,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
629243152,alloy-rs/alloy,1292,2023-04-17T23:31:47Z,2026-06-29T12:54:11Z,Apache-2.0,permissive,Rust,https://alloy.rs,OPT_IN,llms.txt present at homepage,False,False,0,False,False,0,True,False,False,0,0,0,0
226959477,Uniswap/v2-periphery,1265,2019-12-09T20:17:43Z,2026-04-25T22:22:58Z,GPL-3.0,copyleft,Solidity,https://uniswap.org/docs,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
248541449,wighawag/hardhat-deploy,1264,2020-03-19T15:42:44Z,2026-05-11T13:09:52Z,MIT,permissive,TypeScript,https://rocketh.dev/hardhat-deploy/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
535802363,starkscan/starkscan-verifier,1263,2022-09-12T18:36:36Z,2024-06-02T00:58:54Z,AGPL-3.0,copyleft,TypeScript,https://starkscan.co,OPT_IN,llms.txt present at homepage,False,False,0,False,False,0,True,False,False,0,0,0,0
418545583,starknet-io/starknet.js,1261,2021-10-18T14:48:18Z,2026-07-02T08:54:31Z,MIT,permissive,TypeScript,https://starknet-js.com,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
111753905,web3p/web3.php,1250,2017-11-23T02:28:19Z,2024-07-28T10:28:26Z,MIT,permissive,PHP,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
98014822,merkletreejs/merkletreejs,1240,2017-07-22T07:25:26Z,2025-09-15T07:52:58Z,MIT,permissive,TypeScript,https://merkletree.js.org,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
83774906,qtumproject/qtum,1213,2017-03-03T08:17:11Z,2026-07-01T14:51:19Z,MIT,permissive,C++,https://qtum.org,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
142825178,horizontalsystems/unstoppable-wallet-android,1211,2018-07-30T04:34:02Z,2026-07-02T09:15:50Z,MIT,permissive,Kotlin,https://unstoppable.money,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
124593250,floating/frame,1202,2018-03-09T21:06:27Z,2025-03-17T19:19:47Z,GPL-3.0,copyleft,JavaScript,https://frame.sh,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
1044010907,Devin-AXIS/A2V,1201,2025-08-25T03:57:40Z,2025-11-12T05:19:59Z,,no_license,TypeScript,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
539758266,shazow/whatsabi,1157,2022-09-22T02:03:22Z,2026-04-10T15:27:37Z,MIT,permissive,TypeScript,https://shazow.github.io/whatsabi/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
680030799,ant-design/ant-design-web3,1141,2023-08-18T07:12:56Z,2026-07-01T06:43:12Z,MIT,permissive,TypeScript,https://web3.ant.design,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
107120334,protofire/solhint,1126,2017-10-16T11:48:44Z,2026-06-22T12:22:07Z,MIT,permissive,JavaScript,https://protofire.github.io/solhint/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
418973499,spruceid/siwe,1117,2021-10-19T15:02:20Z,2025-05-30T18:55:36Z,Apache-2.0,permissive,TypeScript,https://login.xyz,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
234180319,curvefi/curve-contract,1111,2020-01-15T21:49:06Z,2025-05-29T17:30:37Z,NOASSERTION,no_license,Python,https://www.curve.finance/,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
557020771,fuzzland/ityfuzz,1105,2022-10-25T00:09:33Z,2025-12-10T00:09:48Z,MIT,permissive,Rust,https://docs.ityfuzz.rs,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
218343552,0xPolygon/bor,1097,2019-10-29T17:22:55Z,2026-07-02T13:17:46Z,LGPL-3.0,copyleft,Go,https://polygon.technology/,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
82682728,intellij-solidity/intellij-solidity,1096,2017-02-21T13:26:43Z,2026-02-14T01:18:11Z,MIT,permissive,Kotlin,https://intellij-solidity.dev,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
87072460,TrueBlocks/trueblocks-core,1094,2017-04-03T12:39:10Z,2026-05-09T10:55:55Z,GPL-3.0,copyleft,Shell,https://trueblocks.io,OPT_OUT,homepage robots.txt: Disallow:/ for *,False,False,0,True,True,0,False,False,False,0,0,0,0
99802036,aeternity/aeternity,1086,2017-08-09T11:44:30Z,2026-06-20T09:45:07Z,ISC,permissive,Erlang,http://www.aeternity.com,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
407328947,thirdweb-dev/contracts,1085,2021-09-16T22:14:16Z,2026-05-25T11:15:34Z,Apache-2.0,permissive,Solidity,https://docs.thirdweb.com/contracts,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
436095390,minaminao/ctf-blockchain,1085,2021-12-08T02:49:29Z,2025-10-09T22:51:54Z,,no_license,Solidity,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
179699830,semaphore-protocol/semaphore,1076,2019-04-05T14:42:26Z,2026-01-26T16:12:58Z,MIT,permissive,TypeScript,https://semaphore.pse.dev,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
326840499,ApeWorX/ape,1050,2021-01-05T00:18:22Z,2026-06-12T15:29:07Z,Apache-2.0,permissive,Python,https://docs.apeworx.io/ape/stable/userguides/quickstart,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
441504253,foundry-rs/forge-std,1048,2021-12-24T15:55:24Z,2026-06-30T14:22:41Z,Apache-2.0,permissive,Solidity,https://getfoundry.sh/reference/forge-std/overview/,OPT_IN,llms.txt present at homepage,False,False,0,False,False,0,True,False,False,0,0,0,0
541621765,family/connectkit,1048,2022-09-26T14:13:25Z,2026-03-30T10:27:39Z,BSD-2-Clause,permissive,TypeScript,https://family.co/docs/connectkit,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
645412990,scroll-tech/contribute-to-scroll,1025,2023-05-25T15:38:14Z,2024-03-12T18:32:06Z,,no_license,,https://scroll.io,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
254207733,studydefi/money-legos,1025,2020-04-08T21:46:25Z,2024-12-09T16:57:10Z,MIT,permissive,Solidity,https://money-legos.studydefi.com/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
163547548,uniswap-python/uniswap-python,1010,2018-12-29T23:17:06Z,2026-06-08T00:05:49Z,MIT,permissive,Python,https://uniswap-python.com,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
576811495,4337Mafia/awesome-account-abstraction,1009,2022-12-11T03:42:48Z,2026-06-09T22:38:44Z,CC0-1.0,other,,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
37635037,ryancdotorg/brainflayer,1007,2015-06-18T03:26:08Z,2024-05-16T20:31:23Z,,no_license,C,https://rya.nc/brainflayer,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
351127674,PaulRBerg/prb-math,1003,2021-03-24T15:19:27Z,2026-06-10T12:11:09Z,MIT,permissive,Solidity,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
91771548,rocket-pool/rocketpool,984,2017-05-19T06:10:02Z,2026-04-17T02:37:25Z,GPL-3.0,copyleft,JavaScript,https://www.rocketpool.net,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
160548111,ipsilon/evmone,976,2018-12-05T16:37:26Z,2026-07-01T13:24:19Z,Apache-2.0,permissive,C++,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
173628650,bitcart/bitcart,958,2019-03-03T20:54:15Z,2026-06-01T03:34:49Z,MIT,permissive,Python,https://bitcart.ai,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
46474204,juanfranblanco/vscode-solidity,958,2015-11-19T07:03:05Z,2026-05-28T05:22:32Z,MIT,permissive,TypeScript,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
615421431,alloy-rs/core,958,2023-03-17T16:49:39Z,2026-07-01T14:18:13Z,Apache-2.0,permissive,Rust,https://alloy.rs,OPT_IN,llms.txt present at homepage,False,False,0,False,False,0,True,False,False,0,0,0,0
1125036278,tradecatlabs/tradecat-public,956,2025-12-30T03:32:38Z,2026-06-27T15:01:07Z,MIT,permissive,Python,https://x.com/tradecat_ai,OPT_OUT,homepage robots.txt: Disallow:/ for *,False,False,0,True,True,0,False,False,False,0,0,0,0
448159458,foundry-rs/book,951,2022-01-15T02:12:19Z,2026-07-02T11:14:25Z,Apache-2.0,permissive,Solidity,https://getfoundry.sh,OPT_IN,llms.txt present at homepage,False,False,0,False,False,0,True,False,False,0,0,0,0
243261301,moonbeam-foundation/moonbeam,937,2020-02-26T12:49:15Z,2026-07-01T07:24:04Z,GPL-3.0,copyleft,TypeScript,https://moonbeam.network,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
183183290,argotorg/sourcify,935,2019-04-24T08:23:22Z,2026-07-02T09:16:17Z,MIT,permissive,TypeScript,https://sourcify.dev,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
65023439,duaraghav8/Ethlint,921,2016-08-05T14:07:13Z,2025-01-03T12:12:22Z,MIT,permissive,JavaScript,https://ethlint.readthedocs.io/en/latest/,OPT_OUT,homepage robots.txt: Disallow:/ for *,False,False,0,True,True,0,False,False,False,0,0,0,0
573750299,paulmillr/noble-curves,921,2022-12-03T10:08:21Z,2026-07-01T17:12:54Z,MIT,permissive,TypeScript,https://paulmillr.com/noble,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
202667253,thirdweb-dev/web3-onboard,920,2019-08-16T05:57:08Z,2026-05-28T16:59:08Z,MIT,permissive,TypeScript,https://onboard.blocknative.com/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
118369156,pubkey/eth-crypto,917,2018-01-21T20:02:28Z,2026-06-27T06:08:49Z,MIT,permissive,JavaScript,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
383086796,arddluma/awesome-list-rpc-nodes-providers,914,2021-07-05T09:33:49Z,2025-08-28T14:42:04Z,,no_license,,https://multinodes.xyz,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
52868893,bekatom/awesome-ethereum,912,2016-03-01T10:34:29Z,2025-04-09T17:57:00Z,,no_license,,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
397755303,OpenZeppelin/cairo-contracts,912,2021-08-18T23:00:24Z,2026-07-01T15:44:15Z,MIT,permissive,Rust,https://docs.openzeppelin.com/contracts-cairo,OPT_IN,llms.txt present at homepage,False,False,0,False,False,0,True,False,False,0,0,0,0
246007977,superfluid-org/protocol-monorepo,906,2020-03-09T10:38:31Z,2026-07-01T11:53:56Z,NOASSERTION,no_license,TypeScript,https://superfluid.org,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
145776525,SmartContractSecurity/SWC-registry,904,2018-08-23T00:09:08Z,2024-08-06T10:54:02Z,MIT,permissive,,https://swcregistry.io/,OPT_OUT,"homepage robots.txt: blocks AI crawlers ['Amazonbot', 'Bytespider', 'CCBot']",False,False,0,True,False,5,False,False,False,0,0,0,0
953039794,itgoyo/awesome-crypto,898,2025-03-22T12:36:42Z,2026-07-02T07:03:04Z,,no_license,,https://www.0xnav.com,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
488823706,saeidshirazi/Awesome-Smart-Contract-Security,892,2022-05-05T03:51:56Z,2026-05-28T13:35:56Z,,no_license,,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
144596802,web3swift-team/web3swift,889,2018-08-13T15:12:05Z,2025-09-24T16:08:38Z,Apache-2.0,permissive,JavaScript,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
314070291,synpress-io/synpress,887,2020-11-18T22:10:14Z,2026-01-10T22:18:05Z,MIT,permissive,TypeScript,https://synpress.io,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
142568914,horizontalsystems/unstoppable-wallet-ios,885,2018-07-27T11:27:32Z,2026-07-02T12:01:35Z,MIT,permissive,Swift,https://unstoppable.money,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
808266543,lambdaclass/ethrex,882,2024-05-30T18:00:35Z,2026-07-02T14:30:16Z,Apache-2.0,permissive,Rust,http://docs.ethrex.xyz/,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
192992297,paulmillr/noble-secp256k1,876,2019-06-20T21:59:34Z,2026-06-27T02:03:53Z,MIT,permissive,TypeScript,https://paulmillr.com/noble,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
112683472,unlock-protocol/unlock,875,2017-12-01T02:08:01Z,2026-07-02T00:33:06Z,MIT,permissive,TypeScript,https://unlock-protocol.com,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
448622257,ahmet/awesome-web3,875,2022-01-16T17:19:15Z,2026-06-29T11:34:14Z,CC0-1.0,other,JavaScript,https://awesome-web3.com,NONE,no detectable AI consent signal,False,False,0,True,False,0,False,False,False,0,0,0,0
491586683,latticexyz/mud,873,2022-05-12T16:19:05Z,2026-04-10T19:00:32Z,MIT,permissive,TypeScript,https://mud.dev,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
159905448,MetaMask/metamask-docs,853,2018-12-01T03:33:19Z,2026-07-02T11:39:21Z,Apache-2.0,permissive,MDX,https://docs.metamask.io,OPT_IN,llms.txt present at homepage,False,False,0,True,False,0,True,False,False,0,0,0,0
115128206,kelvinau/crypto-arbitrage,844,2017-12-22T15:37:56Z,2024-02-17T15:43:54Z,MIT,permissive,Python,,NONE,no detectable AI consent signal,False,False,0,False,False,0,False,False,False,0,0,0,0
